dish_id,ingredients,total_mass,total_calories
dish_1557861795,caesar salad,31.0,13.64
dish_1563389153,"olive oil, vinegar, arugula, chard, pepper, carrot, bulgur, mustard, salt, broccoli, pecans, garlic, blueberries",224.0,346.454468
dish_1563216412,"white rice, broccoli",205.0,172.449982
dish_1561666923,"lettuce, parsley, olive oil, soy sauce, rosemary, cucumbers, onions, brown rice, corn on the cob, vinegar, pepper, cheese pizza, chicken, chive, sugar, caesar salad, lemon juice, chard, pork, bok choy, cherry tomatoes, salt, garlic, mixed greens, basil, green beans, white rice, carrot, lime",425.0,539.63855
dish_1565724235,"spinach (raw), parsley, wheat berry, chicken, broccoli, salt, garlic, olive oil, lemon juice, thyme, shallots",209.0,256.22879
dish_1565897680,"olive oil, wheat berry, mustard, mixed greens, garlic, lime, salt, lettuce, cauliflower, blue cheese, walnuts, green beans, steak, vinegar",405.0,770.448853
dish_1565383128,"parmesan cheese, cucumbers, vinaigrette, olives, chicken, spinach (raw)",456.0,600.278931
dish_1563217804,"cherry tomatoes, white rice, pork, parsley, arugula, zucchini, lemon juice, olive oil, cilantro, broccoli, lime, salt, mangos, garlic, jalapenos, onions, cucumbers, rosemary, mustard greens, tomatoes",459.0,492.934601
dish_1558629041,"eggs, strawberries, carrot, garden salad",226.0,172.004013
dish_1566588066,"carrot, pineapple, salt, thyme, olive oil, arugula, brown rice, pepper, salmon",562.0,566.233398
dish_1560973984,"mustard, arugula, orange, pepper, salt, lime, raisins, olive oil, broccoli, pecans, wheat berry",195.0,171.213257
dish_1558381943,spinach (raw),60.0,13.8
dish_1565637548,"pineapple, quinoa, olive oil",102.0,93.436127
dish_1562168365,pineapple,140.0,70.0
dish_1558642458,cauliflower,92.0,23.0
dish_1564514953,"artichokes, chive, salt, onions, olive oil, white beans, fish, pepper, arugula, carrot, bell peppers, lime, garlic, snow peas, parsley",281.0,249.899155
dish_1560456833,"nopales, sour cream, broccoli, garlic, carrot, fish, jicama, olive oil, wild rice, parsley, salt, lime, chive, corn, pepper, arugula",378.0,351.583435
dish_1561574600,"salt, olive oil, eggplant",100.0,32.980392
dish_1559848882,"mandarin oranges, pears",254.0,143.062012
dish_1563303298,"salt, spinach (raw), wheat berry, olive oil, thyme, lemon juice, parsley, chicken, shallots, garlic",103.0,170.760071
dish_1558639362,"cauliflower, apple, carrot, corn on the cob",342.0,156.179001
dish_1566488905,"sweet potato, olive oil",86.0,82.308296
dish_1566933180,"salt, vinegar, olive oil, garlic, thyme, parsley, basil, arugula, brown rice, lemon juice, chicken thighs, radishes",96.0,161.449524
dish_1558721272,carrot,72.0,29.52
dish_1563464389,bacon,17.0,91.970001
dish_1561749061,"garlic, salmon, pepper, arugula, brown rice, cherry tomatoes, tatsoi, mustard, kale, lemon juice, parsley, celery root, mixed greens, honeydew melons, vinegar, thyme, olive oil, cucumbers, salt",360.0,302.860138
dish_1558544482,berries,67.0,38.189999
dish_1563395415,"carrot, broccoli, cheese pizza, salt, zucchini, olive oil, squash, pepper",187.0,182.538498
dish_1561739649,"sweet potato, broccoli, raspberries, granola, blackberries, mixed greens, vinaigrette",388.0,208.233551
dish_1566414686,"basil, garlic, lemon juice, thyme, rosemary, butter, wheat berry, mushroom, pepper, salt, shallots, roasted potatoes, olive oil, arugula, oregano, cream, chicken, white wine",407.0,646.176697
dish_1568405214,"mustard greens, olive oil, cucumbers, kale, tomatoes, salt, garlic, caesar dressing, croutons, vinegar, spinach (raw), parmesan cheese, mustard",152.0,144.255814
dish_1559843492,"broccoli, strawberries",95.0,31.710001
dish_1561578570,"millet, spinach (cooked), salt, onions, olive oil, vinegar, beef, shallots, bok choy",65.0,136.804855
dish_1560788384,"yogurt, strawberries",242.0,111.198997
dish_1563464543,"bacon, berries, watermelon, roasted potatoes, scrambled eggs",319.0,386.369995
dish_1564429702,cauliflower,158.0,39.5
dish_1564686740,"olive oil, olives, pepper, cherry tomatoes, lettuce, cheese pizza, mixed greens, lime, salt, vinegar, onions, cucumbers",221.0,399.804565
dish_1558547068,spinach (raw),11.0,2.53
dish_1563307519,"olive oil, salt, vinegar, soy sauce, beef, white rice, chili, broccoli, garlic, green onions, onions, carrot, kale, orange juice",335.0,574.115173
dish_1563391922,"broccoli, squash, zucchini",104.0,24.440001
dish_1565811529,"garlic, salt, mustard, olive oil, blueberries, vinegar, spinach (raw), radishes",104.0,116.842033
dish_1559846504,"broccoli, pears",233.0,126.172005
dish_1558116298,"cantaloupe, almonds, grapes, sausage",368.0,854.690979
dish_1567022296,"cherry tomatoes, onions, olives, bell peppers, carrot, chicken",444.0,425.410004
dish_1559751710,berries,66.0,37.619999
dish_1560444815,"honeydew melons, watermelon, scrambled eggs, bacon, pineapple",571.0,495.119995
dish_1557863170,"avocado, spinach (raw), cucumbers, olives",142.0,129.820007
dish_1561753589,"arugula, brown rice, salt, pepper, thyme, salmon, olive oil",78.0,138.761963
dish_1558372525,almonds,42.0,242.802002
dish_1567020091,"fish, chive, walnuts, garlic, shallots, kale, arugula, vinegar, blueberries, cherry tomatoes, salt, brussels sprouts, olive oil, parsley, lemon juice, mustard, chard, wheat berry, pepper",238.0,236.805176
dish_1560454562,"corn, arugula, green beans, fish, vinegar, cherry tomatoes, wild rice, pepper, olive oil, cucumbers, chive, sour cream, garlic, carrot, jicama, parsley, nopales, lime, salt, mixed greens",299.0,318.821899
dish_1560802730,"olive oil, chickpeas, kale, lemon juice, bulgur, salt, parsley, cherry tomatoes, pepper, spinach (raw), thyme, garlic, chicken breast, parmesan cheese, wheat berry",64.0,101.702484
dish_1561580608,cauliflower,81.0,20.25
dish_1560444701,watermelon,170.0,51.000004
dish_1566316525,"olive oil, bacon, radishes, vinegar, bell peppers, garlic, salt, cucumbers, mustard",83.0,223.888092
dish_1565799507,"sweet potato, olive oil",78.0,74.651711
dish_1564590146,"watermelon, sweet potato, olive oil",205.0,141.005844
dish_1565109637,"sweet potato, olive oil, egg whites",253.0,172.644882
dish_1566414611,chicken,64.0,105.599998
dish_1567021799,"pepper, vinegar, arugula, chard, blueberries, mustard, olive oil, walnuts, salt",76.0,93.81813
dish_1559844657,"potatoes, grapes",167.0,122.110001
dish_1562699699,"bok choy, millet, vinegar, spinach (raw), shallots, onions, cucumbers, olive oil, garlic, mustard, salt, quinoa, sun dried tomatoes, beef, brown rice, spinach (cooked)",217.0,372.112732
dish_1558721669,cauliflower,97.0,24.25
dish_1558640294,"cantaloupe, cherry tomatoes",184.0,42.400002
dish_1559149615,bacon,23.0,124.429993
dish_1558640238,cherry tomatoes,126.0,22.68
dish_1563295400,"broccoli, yam, sweet potato, scrambled eggs, olive oil, bacon",269.0,402.984802
dish_1559332795,"cucumbers, olive oil, salt, mixed greens, lime, lettuce, pepper, cherry tomatoes, vinegar, onions",39.0,39.368401
dish_1558722707,cherry tomatoes,107.0,19.26
dish_1560369008,"pork, brown rice, shallots, mixed greens, carrot, broccoli, salt, lemon juice, basil, parsley, vinegar, cherry tomatoes, pepper, arugula, white rice, garlic, lettuce, mustard, pumpkin seeds, olive oil, onions, caesar salad",146.0,223.801331
dish_1559233144,"garden salad, scrambled eggs, bacon",198.0,398.063995
dish_1563205903,"chicken apple sausage, egg whites",122.0,101.239998
dish_1558380464,almonds,48.0,277.488007
dish_1565195362,"sweet potato, olive oil",103.0,98.578537
dish_1556575386,"olives, brussels sprouts, celery",152.0,103.299995
dish_1567023262,greek salad,64.0,72.32
dish_1560887480,"onions, caesar dressing, pizza, kale, broccoli, beef, vinegar, parmesan cheese, eggplant, olive oil, orange juice, salt, chili, garlic, soy sauce, white rice, croutons, green onions",374.0,668.084106
dish_1564601600,"buttermilk, chicken, flour, lemon juice, thyme, vegetable oil, parsley, garlic, olive oil, brussels sprouts, pepper, roasted potatoes, turnips, salt",434.0,600.798035
dish_1561740385,"radishes, salt, broccoli, olive oil, mustard, cucumbers, vinegar, strawberries, garlic, bell peppers",139.0,99.374557
dish_1563996596,caesar salad,90.0,39.599998
dish_1558724799,"cauliflower, apple, broccoli",352.0,142.669998
dish_1560366963,cherry tomatoes,42.0,7.56
dish_1563984835,"vinaigrette, raspberries, blackberries, mixed greens, granola, scrambled eggs, salsa, chicken apple sausage",461.0,603.979248
dish_1560366460,"basil, chard, vinegar, arugula, eggplant, broccoli, salt, walnuts, olive oil, onions, blueberries, pork, garlic, brown rice, cherry tomatoes, pepper, asparagus, shallots, lemon juice, mustard, parsley",255.0,330.740997
dish_1562010266,"olive oil, mayonnaise, wheat berry, pork, pepper, salt, cabbage, carrot, garlic, lemon juice, parsley, jalapenos",284.0,581.033081
dish_1560369122,"garlic, asparagus, salt, mustard, olive oil, blueberries, spinach (raw), radishes, vinegar, honeydew melons",183.0,92.058571
dish_1566402041,egg whites,446.0,231.919998
dish_1564605293,cheese pizza,152.0,404.167999
dish_1565021185,"waffles, olive oil, salt, turnips, egg whites, sausage, pepper, tofu",296.0,481.503418
dish_1558638137,apple,117.0,60.839996
dish_1562787983,"caesar salad, cantaloupe",149.0,56.760002
dish_1561751958,"arugula, brown rice, squash, salmon, pepper, salt, olive oil, thyme",293.0,381.226379
dish_1563913741,"cucumbers, salt, cheese pizza, figs, mustard, green beans, olive oil, fried rice, chard, spinach (raw), vinegar, cherry tomatoes, caesar salad",292.0,353.062378
dish_1558640748,cauliflower,58.0,14.5
dish_1562617395,"caesar salad, pepperoni pizza",125.0,185.899994
dish_1565119739,"olive oil, onions, salt, kale, zucchini, shallots, spinach (cooked), millet, bok choy, beef, wheat berry, chard, chayote squash, vinegar",461.0,396.804047
dish_1565728453,"shallots, garlic, olive oil, vinegar, beef, millet, salt, cheese pizza, onions, lemon juice, parsley, thyme, wheat berry, spinach (raw), bok choy, spinach (cooked), chicken",140.0,293.899658
dish_1564169298,"lemon juice, kale, tatsoi, parsley, garlic, sandwiches, salt, pepper, watermelon, cucumbers",299.0,187.076355
dish_1563909951,"garlic, salt, olive oil, mustard, spinach (raw), vinegar, green beans, blueberries, radishes",188.0,180.602646
dish_1566501041,"olives, carrot, spinach (raw), parmesan cheese",194.0,279.317993
dish_1562008842,"parsley, mixed greens, garlic, olive oil, mustard, shallots, mayonnaise, chard, vinegar, cabbage, olives, pepper, quinoa, pears, salt, goat cheese, carrot, thyme, arugula, pecans, blueberries, lemon juice, pork, cauliflower, wheat berry, jalapenos",294.0,355.759705
dish_1566414754,"pepper, roasted potatoes, shallots, green onions, country rice, lemon juice, rosemary, butter, wheat berry, mushroom, cream, arugula, onions, fish, green beans, salt, garlic, olive oil, thyme, basil, oregano, chicken, white wine",533.0,755.496277
dish_1561575996,"vinegar, parmesan cheese, millet, bok choy, olives, beef, cheese pizza, salt, shallots, spinach (cooked), onions, olive oil",128.0,290.976196
dish_1561578603,"olive oil, onions, salt, roasted potatoes, spinach (cooked), shallots, bok choy, millet, beef, vinegar",96.0,180.514832
dish_1563567978,"garlic, shallots, salt, lemon juice, kale, parsley, chard, olive oil, wheat berry, chive, cherry tomatoes, fish",114.0,118.96312
dish_1561576051,"chicken, beef, garlic, butter, arugula, wheat berry, cream, olive oil, thyme, rosemary, salt, white wine, roasted potatoes, pepper, olives, millet, parmesan cheese, vinegar, mushroom, oregano, basil, lemon juice, bok choy, onions, cheese pizza, spinach (cooked), shallots",179.0,367.885284
dish_1565638287,"pork, arugula, white rice, garlic, salt, rosemary, zucchini, parsley, onions, olive oil",175.0,357.934662
dish_1561753371,"olive oil, chicken thighs, cheese, tomatoes, garlic, chili, salt, cilantro, tortilla, onions",103.0,221.257736
dish_1563393182,"zucchini, broccoli, squash, cucumbers",193.0,35.230003
dish_1568061272,"quinoa, chicken breast, wheat berry, parmesan cheese, spinach (raw), olive oil, garlic, thyme, cherry tomatoes, salt, cheese pizza, pepper, pineapple, squash, brussels sprouts",415.0,380.394043
dish_1562958998,"arugula, quinoa, fish, tomatillo, pepper, jalapenos, cilantro, garlic, lemon juice, onions, salt, olive oil",104.0,109.093597
dish_1560456853,"parsley, salt, broccoli, fish, jicama, olive oil, sour cream, nopales, lime, chive, carrot, corn, garlic, caesar salad, pepper, arugula, wild rice",501.0,405.703369
dish_1560370137,"vinegar, arugula, asparagus, salt, mixed greens, carrot, lettuce, pumpkin seeds, mustard, olive oil",104.0,89.644272
dish_1558636388,cauliflower,96.0,24.0
dish_1558633158,carrot,85.0,34.849998
dish_1564170880,"salmon, pepper, arugula, brown rice, wheat berry, olive oil, thyme, salt",230.0,348.557159
dish_1559678405,"bok choy, garlic, vinegar, onions, shallots, olive oil, mustard, tomatoes, mustard greens, salt, cucumbers, beef, spinach (raw), broccoli, spinach (cooked), millet",386.0,552.346069
dish_1563564676,"kale, croutons, caesar dressing, parmesan cheese",62.0,50.623695
dish_1562086501,scrambled eggs,132.0,195.360001
dish_1560453275,"lemon juice, spinach (raw), thyme, rosemary, garlic, salt, basil, parsley, pepper, olive oil, chicken, wheat berry, squash, zucchini",60.0,92.554443
dish_1558725085,honeydew melons,151.0,54.360001
dish_1565799663,"berries, salsa, watermelon, egg whites, olive oil, sweet potato",591.0,314.811707
dish_1562700906,"olive oil, squash, salt, cauliflower",222.0,59.639149
dish_1564086602,cheese pizza,49.0,130.291
dish_1567024066,cheese pizza,86.0,228.673996
dish_1558631872,cherry tomatoes,89.0,16.02
dish_1558722883,cauliflower,60.0,15.0
dish_1567537212,"beef, broccoli, garlic, green onions, soy sauce, kale, onions, salt, vinegar, olive oil, white rice, orange juice, chili",238.0,432.506653
dish_1563909982,"chicken, green beans, vinegar, spinach (raw), blueberries, olive oil, onions, salt, bell peppers, pepper, radishes, jalapenos, mustard, millet, tomatoes, garlic",318.0,370.793976
dish_1562687246,"bell peppers, garlic, salt, cucumbers, olive oil, mustard, vinegar, radishes",61.0,115.4216
dish_1562173381,sausage,113.0,389.39801
dish_1565797645,watermelon,70.0,21.0
dish_1565033189,"chicken, mixed greens, broccoli, olives",507.0,578.099976
dish_1558629878,apple,142.0,73.839996
dish_1561575410,cauliflower,64.0,16.0
dish_1565724620,"olive oil, wheat berry, thyme, zucchini, broccoli, parsley, roasted potatoes, garlic, chicken, shallots, salt, lemon juice, chayote squash, spinach (raw)",535.0,473.953308
dish_1558719097,cherry tomatoes,107.0,19.26
dish_1561739760,"vinaigrette, granola, blackberries, berries, mixed greens, broccoli, raspberries, cantaloupe, sweet potato",937.0,452.163513
dish_1560356337,"cucumbers, mustard greens, olive oil, garlic, tomatoes, salt, yam, mustard, spinach (raw), vinegar",119.0,144.716934
dish_1561578394,"bok choy, olives, salt, lettuce, cheese pizza, spinach (cooked), shallots, vinegar, millet, beef, vinaigrette, cherry tomatoes, feta cheese, olive oil, onions, cucumbers, caesar salad, bell peppers",185.0,276.044403
dish_1558458903,almonds,20.0,115.620003
dish_1563309237,"bell peppers, olives",62.0,49.550003
dish_1558641926,apple,154.0,80.079994
dish_1562775574,"salt, egg whites, brussels sprouts, olive oil, sweet potato, cottage cheese, pineapple, pepper",387.0,242.477127
dish_1562875833,"arugula, nopales, jicama, sour cream, corn, fish, pepper, chive, garlic, carrot, lime, salt, olive oil, parsley",143.0,156.146393
dish_1567023110,olives,40.0,46.0
dish_1559843715,"strawberries, potatoes, broccoli, pears",334.0,176.140015
dish_1561666875,"chive, corn on the cob, vinegar, cherry tomatoes, brown rice, olive oil, basil, lemon juice, garlic, lime, caesar salad, carrot, pepper, chard, parsley, rosemary, cheese pizza, cucumbers, onions, salt, lettuce, chicken, mixed greens",359.0,443.862976
dish_1565208562,caesar salad,92.0,40.48
dish_1564432191,"salt, lime, lettuce, mixed greens, vinegar, cucumbers, pepperoni pizza, onions, olive oil, cauliflower, pineapple, pepper, cherry tomatoes",220.0,261.028381
